Image_Number,0_Dirt,1_Bush,2_Fence,3_Gravel,4_Water,5_Tree-trunk,6_Tree-Foliage,7_Other-object,8_Other-terrain,9_Rock,10_Ignore,11_Structure,12_Mud,13_Log,14_Grass,15_Background,16_Sky
125,0.5227272727272727,,,,,0.024667315806556313,0.7723619562034295,,,0.0,,,0.0,0.016483516483516484,0.9581839423115659,,0.941334098956838
126,0.8708225919850012,,,,,0.45978901219345114,0.8069177919924189,0.0,0.0,,,,0.22084623323013416,0.0,0.0,,0.38798461083160696
127,0.7175675675675676,,,,,0.5901133543497217,0.822057332473039,0.0,,,,,0.0,,0.5278866445583359,,0.7905935050391937
128,0.9291495493285916,,,,,0.43214985841864517,0.8719096423342397,0.0,,,,,0.43228858663512715,0.0,0.6054121376811594,,0.15294117647058825
129,0.8991452991452992,,,,,0.6334426668451704,0.8128459382433992,0.0,,,,,,,0.7450412100353229,,0.47745292368681863
130,0.8452739683906279,,,,,0.3309608540925267,0.8754392617873846,,,,,,0.3621621621621622,0.43235704323570434,0.6507936507936508,,0.0884272997032641
131,0.8443926826496989,,,,,0.1889308176100629,0.8242383501788587,,,,,,0.19807923169267708,0.0,0.5029972752043597,,0.4346153846153846
132,0.5508130081300813,,,,,0.26695842450765866,0.8485876650509778,,,,,,,,0.20683760683760682,,0.4690956408588159
133,0.8172449778241586,,,,,0.5426030817954809,0.8212540921682195,,,,,,0.4768983527521093,,0.6824887748556767,,0.203125
134,0.13864975079293157,,,,,0.3900865229505793,0.7726237905520774,0.0,,,,,,,0.7902341803687095,,0.3553162853297443
135,,,,,,0.5973148016829765,0.7602814198912696,0.5909252880389595,,,,,,,0.0,,0.281947261663286
136,0.0,,,,,0.22607110300820418,0.9000894236240956,0.7716924056678873,,,,,,,0.8071763916834339,,
137,0.9739911894273128,,,,,0.4492564308681672,0.7503618675732993,0.0,,,,,0.0,,0.3940871685461749,,0.5346784363177806
138,0.7834741784037559,,,,,0.43758955580321607,0.7982965252129344,,,,,,0.0,,0.8688534991434553,,0.35326998323085523
139,0.0,,,,,0.0,0.9048694586938213,,,0.0,,,,0.1380697050938338,0.9232807419005179,,0.9416734719517558
140,0.8105482303955587,,,,,0.15033826108744675,0.8388702350385148,,,,,,,,0.596309403437816,,0.7504583614783364
141,0.6972147349505841,,0.9207617525635904,,,0.5872417643774428,0.715016592920354,0.8360217925435317,,,,0.6286141575274178,0.4314516129032258,,0.3472856881740084,,0.25733333333333336
142,0.9077868852459017,,,,,0.681554203539823,0.7892241379310345,,,,,,0.2602739726027397,,0.7307373653686827,,0.5616252438714056
143,0.7674586033117351,,,,,0.003419452887537994,0.8875253647695429,,,,,,0.0,0.0,0.9649196292999633,,0.9542853384200487
144,0.9661784068466096,,,,,0.22740296952331338,0.8928842620943049,0.0,,,,,,0.0,0.8854166666666666,,0.493862134088763
145,0.645320197044335,,,,,0.4295912233243162,0.8317906220895976,,,,,,0.4772234273318872,,0.5412550842533411,,0.3025830258302583
146,0.9268162393162394,,,,,0.5553007135575942,0.8973396204447549,0.7958887751620607,,,,,,0.8234234234234235,0.29908058409951327,,0.5004712535344015
147,0.9263250050508451,,,,,0.5785806769837845,0.7832391843483053,0.0,,,,,0.0,,0.5286008073729911,,0.42782277274892805
148,0.1570841889117043,,,,,0.40439595872742906,0.734031300593632,,,,,,0.0,,0.75074284744036,,0.14042553191489363
149,0.6978178368121443,,,,,0.1023972602739726,0.8685316785106596,0.34344422700587085,,,,,,0.3045267489711934,0.867276559057381,,0.7959895379250218
150,0.9123304951119521,,,,,0.4484596067863049,0.7682139768014371,,,,,,,,0.7372670273984369,,0.20912220309810672
151,0.8306657388077012,,,,,0.5176211453744494,0.8783520460239399,,,0.0,,,,0.1746987951807229,0.40559440559440557,,0.38875
