Image_Number,0_Dirt,1_Bush,2_Fence,3_Gravel,4_Water,5_Tree-trunk,6_Tree-Foliage,7_Other-object,8_Other-terrain,9_Rock,10_Ignore,11_Structure,12_Mud,13_Log,14_Grass,15_Background,16_Sky
64,0.68932527693857,,,,,0.4195121951219512,0.8326917831055072,0.8120478758384848,,,,,0.0,,0.6314967655587777,,0.8180924287118977
65,0.39581881533101043,,,,,0.0013404825737265416,0.9142477405635301,,,0.17177914110429449,,,,0.18159203980099503,0.9373861566484517,,0.9105609616485404
66,0.8626378990530118,,,,,0.5264923287160693,0.6724865863312517,,,,,,0.0,,0.762021349525022,,0.10855949895615867
67,0.11288604898828541,,,,,0.04979253112033195,0.889208146708358,0.0,,0.14705882352941177,,,0.0,0.0,0.9315496286293046,,0.8782956058588549
68,0.9265664493814022,,,,,0.46277260063406667,0.7743915343915344,,,,,,,,0.7059439643885834,,0.22054380664652568
69,0.6986607142857143,,0.7318007662835249,,,0.6422023476802683,0.8227098358140249,,,,,,,,0.7012096046217728,,0.29315068493150687
70,0.885645420460632,,,,,0.6547095579726915,0.8118494795836669,0.8784777424483307,,,,,,,0.5091666666666667,,0.47415547415547415
71,0.6170094496942746,,,,,0.23888059701492537,0.6738410596026491,,,,,,0.6350589441312148,,0.7698838551925559,,
72,0.9349855712103208,,,,,0.3872634979233964,0.814597778732282,,,,,,,,0.7463935022426961,,0.2926829268292683
73,0.8189836203275934,,,,,0.16545981173062999,0.8884507190367273,,,,,,,,0.7941176470588235,,0.7767033620946147
74,0.059574468085106386,,,,,0.34736083388778,0.6207098855969493,0.0,,,,,0.17154811715481172,,0.6912999664091367,,0.3514426028238183
75,0.7946293494704992,,,,,0.29353515348705617,0.7880614203454894,,,,,,0.5942028985507246,,0.9283504395226636,,0.22916666666666666
76,0.9820010055304172,,,,,0.16354723707664884,0.8994438175076576,0.0,,,,,,0.2,0.828370330265295,,0.5743589743589743
77,0.59375,,,,,0.20973075106282474,0.901457373706864,,,,,,0.0,0.0,0.891317401224931,,0.9738322648174801
